,user_id,song_id,play_count,title,release,artist,year
3103,44689,7444,5,Teenage Crush,50 Rock 'N' Roll Worlwide Number Ones,Tommy Sands,1996
3108,44689,7875,5,Rain,Live In A Dive,Subhumans,1983
3109,44689,7900,1,Van Helsing Boombox,Six Demon Bag,Man Man,2006
3110,44689,7917,1,If Looks Could Kill,Let's Get Out Of This Country,Camera Obscura,0
3111,44689,8094,4,House Of Cards,In Rainbows,Radiohead,2007
3116,44689,8866,2,Volveré,A Tiempo,Gian Marco,0
3118,44689,9335,5,Weird Fishes/Arpeggi,In Rainbows,Radiohead,2007
3748,40583,97,1,Harder Better Faster Stronger,Discovery,Daft Punk,2007
3750,40583,122,2,Phantom Part 1.5 (Album Version),A Cross The Universe,Justice,0
3751,40583,198,2,Rorol,Identification Parade,Octopus Project,2002
3752,40583,211,1,Step Through The Door,Hell Train,Soltero,0
3754,40583,248,1,Auto-Dub,Skream!,Skream,2006
3756,40583,314,1,The Prize,Hell Train,Soltero,0
3757,40583,318,1,Hilarious Movie Of The 90s,Pause,Four Tet,2001
3764,40583,693,1,Us V Them,Sound Of Silver,LCD Soundsystem,2007
3765,40583,703,2,They Might Follow You,Tiny Vipers,Tiny Vipers,2007
3766,40583,765,1,Love,Attack Decay Sustain Release,Simian Mobile Disco,2007
3767,40583,786,2,TTHHEE PPAARRTTYY,Justice,Justice,0
3768,40583,861,2,Newjack,Justice,Justice,0
3775,40583,1141,5,Basic Space,Various Artists/Rough Trade Counter Culture 09,The xx,2009
3778,40583,1262,1,Lights & Music,Lights & Music,Cut Copy,2008
3783,40583,1472,1,Neon Knights,The Looks,MSTRKRFT,2006
3784,40583,1480,1,Fast As I Can,Monday Morning Cold,Erin McKeown,2000
3788,40583,1682,1,Tuxedo Hat,One Ten Hundred Thousand Million,Octopus Project,2005
3793,40583,1911,1,Digital Love,Ministry of Sound Presents Chilled II 1991-2009,Daft Punk,2001
3798,40583,2389,2,New York_ I Love You But You're Bringing Me Down,Sound Of Silver,LCD Soundsystem,2007
3802,40583,2557,1,Too Much Love,LCD Soundsystem,LCD Soundsystem,2005
3803,40583,2615,1,She's Good For Business,The Looks,MSTRKRFT,2006
3804,40583,2747,4,Kut-Off,Skream!,Skream,2006
3812,40583,3356,1,Around The World (Radio Edit),Musique Vol 1,Daft Punk,1996
3815,40583,3548,2,Easy Love,The Looks,MSTRKRFT,2006
3818,40583,3655,1,All Of The Champs That Ever Lived,One Ten Hundred Thousand Million,Octopus Project,2005
3819,40583,3699,2,Hypnopaedia,Identification Parade,Octopus Project,2002
3821,40583,3752,1,Far Away,In Ghost Colours,Cut Copy,2008
3826,40583,4178,1,Natural Anthem (Album),Give Up,Postal Service,2003
3827,40583,4232,1,Superfresh,Oi Oi oi,Boys Noize,2007
3828,40583,4262,1,Oh!,Oi Oi oi REMIXED,Boys Noize,2007
3829,40583,4298,1,On Repeat,LCD Soundsystem,LCD Soundsystem,2005
3830,40583,4371,1,Simple,Clock EP,Simian Mobile Disco,2007
3835,40583,4653,1,Valentine,Justice,Justice,0
3839,40583,4873,1,Blackbirds,Distillation,Erin McKeown,2000
3841,40583,4949,1,Horchata,Contra,Vampire Weekend,2009
3843,40583,4973,1,One More Time (Short Radio Edit),Musique Vol 1,Daft Punk,2000
3848,40583,5158,1,Thriller,The Essential Michael Jackson,Michael Jackson,1982
3849,40583,5248,1,Someone Great,Someone Great,LCD Soundsystem,2007
3850,40583,5272,1,Sexy Bitch,Club Traxxx Summer Slammin'_ Vol. 3,DJ Dizzy,2009
3853,40583,5345,2,Colourful,Skins,Skream,2006
3854,40583,5417,1,Thrills,LCD Soundsystem,LCD Soundsystem,2005
3857,40583,5692,2,Hummer,Kitsuné Maison Compilation 4,Foals,2007
3863,40583,5999,2,Hotdog,Attack Decay Sustain Release,Simian Mobile Disco,2007
3866,40583,6232,3,& Down,Oi Oi oi REMIXED,Boys Noize,2007
3869,40583,6500,1,Losing My Edge,LCD Soundsystem,LCD Soundsystem,2000
3871,40583,6572,1,Something About Us,Discovery,Daft Punk,2001
3880,40583,6959,1,New York City Cops,Is This It,The Strokes,2001
3881,40583,6964,1,Is This It,Is This It,The Strokes,2001
3886,40583,7469,1,Six Feet Up,One Ten Hundred Thousand Million,Octopus Project,2005
3888,40583,7509,1,Shine Shine,Oi Oi oi REMIXED,Boys Noize,2007
3892,40583,7663,5,Infinity,xx,The xx,2009
3894,40583,7688,1,What They Found,Identification Parade,Octopus Project,2002
3896,40583,7737,1,Birds and the Bees,the bird and the bee,the bird and the bee,2007
3902,40583,8086,1,North American Scum,North American Scum,LCD Soundsystem,2007
3905,40583,8299,1,I GOT THIS DOWN,SAMPLE AND HOLD: Attack Decay Sustain Release REMIXED,Simian Mobile Disco,2007
3906,40583,8304,1,The Way Things Go,Identification Parade,Octopus Project,2002
3908,40583,8392,1,Aerodynamic (Daft Punk Remix),Daft Club,Daft Punk,2003
3914,40583,8656,1,Strangers In The Wind,In Ghost Colours,Cut Copy,2008
3916,40583,8735,1,Work On You,Work On You,MSTRKRFT,2006
3918,40583,8866,3,Volveré,A Tiempo,Gian Marco,0
3920,40583,9099,1,We Are Your Friends (Reprise) (Album Version),A Cross The Universe,Justice,0
3923,40583,9292,2,Lovely Allen,LP,Holy Fuck,2007
3927,40583,9476,1,Don´t Believe The Hype,Oi Oi oi,Boys Noize,2007
3937,40583,9960,1,Disco Infiltrator (FK's Infiltrated Vocal),Introns,LCD Soundsystem,2005
3938,40583,9989,1,Watch The Tapes,Sound Of Silver,LCD Soundsystem,2007
3963,46525,22,1,Halo,Doll Domination 3.0,The Pussycat Dolls,2008
3966,46525,52,1,Halo,Halo,Beyoncé,2008
3969,46525,462,1,Baby Boy [feat. Beyonce],Dutty Rock,Sean Paul,0
3971,46525,512,1,The Ballad of Michael Valentine,Sawdust,The Killers,2004
3975,46525,788,1,S.O.S.,SOS,Jonas Brothers,2007
3976,46525,809,2,Don't Leave Me,The All-American Rejects,The All-American Rejects,2001
3979,46525,913,2,Magic,Doll Domination 3.0,The Pussycat Dolls,2008
3988,46525,1516,1,Some Unholy War,Frank & Back to Black,Amy Winehouse,2006
3994,46525,1907,1,Strawberry Swing,Viva La Vida - Prospekt's March Edition,Coldplay,2008
3995,46525,2187,2,Brothers & Sisters,Trouble (B-Side),Coldplay,1999
3999,46525,2248,2,Not Fair (Clean Radio Edit),Not Fair (Clean Radio Edit),Lily Allen,2009
4002,46525,2777,1,Knocked Up,Because Of The Times,Kings Of Leon,2007
4003,46525,2850,1,Damn Girl,FutureSex/LoveSounds,Justin Timberlake;Justin Timberlake featuring will.i.am,2006
4014,46525,3220,1,Through The Wire,Through The Wire,Kanye West,2003
4017,46525,3315,1,Elevator,Doll Domination,The Pussycat Dolls,2008
4021,46525,3491,1,Bling (Confession Of A King),Sam's Town,The Killers,2006
4025,46525,3770,2,Me & Mr Jones,Me & Mr Jones,Amy Winehouse,2006
4032,46525,4058,1,Smile Like You Mean It,Hot Fuss,The Killers,2003
4036,46525,4327,1,Black Mission Goggles,Six Demon Bag,Man Man,2006
4040,46525,4564,2,Lost,One Of The Boys,Katy Perry,2007
4042,46525,4761,2,You Know I'm No Good,You Know I'm No Good - GFK Version,Amy Winehouse,2006
4046,46525,4975,3,Until The End Of Time,Until The End Of Time - Duet with Beyonce,Justin Timberlake duet with Beyonce,2006
4050,46525,5138,1,What Goes Around...Comes Around,What Goes Around... Comes Around,Justin Timberlake,2007
4057,46525,5650,1,LoveStoned/I Think She Knows,LoveStoned / I Think She Knows,Justin Timberlake,2007
4059,46525,5757,1,My Paper Heart,Summerland,The All-American Rejects,2003
4064,46525,5991,2,I Want You,Only By The Night,Kings Of Leon,2008
4065,46525,6001,1,Human,Just Dance,The Killers,2008
4066,46525,6042,2,The Runner,Because Of The Times,Kings Of Leon,2007
4067,46525,6121,1,In Person,Doll Domination 3.0,The Pussycat Dolls,2008
4068,46525,6293,2,Yellow,Yellow,Coldplay,2000
4080,46525,7196,1,I Don't Need A Man,R&B Divas,The Pussycat Dolls,2005
4082,46525,7331,1,Politik,A Rush Of Blood To The Head,Coldplay,2002
4083,46525,7393,1,Don't Cha,PCD,The Pussycat Dolls / Busta Rhymes,2005
4084,46525,7416,1,Revelry,Only By The Night,Kings Of Leon,2008
4088,46525,7519,2,A Dustland Fairytale,Day & Age,The Killers,2008
4089,46525,7525,1,Read My Mind,Sam's Town,The Killers,2006
4094,46525,7628,2,LDN,LDN,Lily Allen,2006
4097,46525,7721,1,Spies,Parachutes,Coldplay,2000
4104,46525,8256,3,I'm Done,Doll Domination,The Pussycat Dolls,2008
4108,46525,8582,2,Use Somebody,Use Somebody,Kings Of Leon,2008
4111,46525,8772,1,When I Grow Up,When I Grow Up,The Pussycat Dolls,2008
4116,46525,9076,1,Wake Up Alone,Frank & Back to Black,Amy Winehouse,2006
4118,46525,9095,1,Joe's Head,Youth And Young Manhood,Kings Of Leon,2003
4130,46525,9678,2,Cheryl Tweedy,Alright_ Still (Deluxe),Lily Allen,2006
4234,42302,248,1,Auto-Dub,Skream!,Skream,2006
4235,42302,314,1,The Prize,Hell Train,Soltero,0
4238,42302,765,1,Love,Attack Decay Sustain Release,Simian Mobile Disco,2007
4240,42302,788,1,S.O.S.,SOS,Jonas Brothers,2007
4252,42302,2210,1,Hey There Delilah,Now That's What I Call Music! 68,Plain White T's,2005
4257,42302,2615,1,She's Good For Business,The Looks,MSTRKRFT,2006
4264,42302,3518,1,Daft Punk Is Playing At My House,Daft Punk Is Playing At My House,LCD Soundsystem,2005
4273,42302,4262,1,Oh!,Oi Oi oi REMIXED,Boys Noize,2007
4278,42302,4739,1,From Left To Right,Corymb,Boom Bip,2003
4281,42302,4949,1,Horchata,Contra,Vampire Weekend,2009
4282,42302,5101,1,White Sky,Contra,Vampire Weekend,2010
4284,42302,5367,1,Float On,Float On,Modest Mouse,2003
4285,42302,5417,1,Thrills,LCD Soundsystem,LCD Soundsystem,2005
4294,42302,6478,1,Fences,Wolfgang Amadeus Phoenix,Phoenix,0
4296,42302,6630,1,All These Things That I've Done,Hot Fuss,The Killers,2004
4297,42302,6798,1,Cousins,Contra,Vampire Weekend,2009
4298,42302,6825,1,Stagger,Skream!,Skream,2006
4303,42302,7210,1,Fancy Footwork,Fancy Footwork,Chromeo,2007
4304,42302,7338,1,Killing In The Name,Rage Against The Machine / Evil Empire (Coffret 2 CD),Rage Against The Machine,1991
4401,7320,194,3,Don't Cry (Original),Greatest Hits,Guns N' Roses,1991
4402,7320,310,2,Seven Nation Army,Seven Nation Army,The White Stripes,2003
4408,7320,657,1,Luvstruck,Hard House Anthems,Southside Spinners,1999
4416,7320,965,1,Tim McGraw,Taylor Swift,Taylor Swift,2006
4418,7320,1118,2,Clocks,A Rush Of Blood To The Head,Coldplay,2002
4419,7320,1248,1,American Idiot [feat. Green Day & The Cast Of American Idiot] (Album Version),The Original Broadway Cast Recording 'American Idiot' Featuring Green Day,Green Day,0
4423,7320,1597,1,Hotel California,Hotel California / Pretty Maids All In A Row [Digital 45],Eagles,1976
4429,7320,2276,1,Far Away (Album Version),All The Right Reasons,Nickelback,2006
4431,7320,2500,1,Never Gonna Be Alone (Album Version),Dark Horse,Nickelback,2008
4432,7320,2610,1,Livin' On A Prayer,Cross Road,Bon Jovi,1986
4436,7320,3074,5,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),Catch You Baby,Lonnie Gordon,0
4439,7320,3207,1,Black,Ten,Pearl Jam,1991
4443,7320,3744,1,What I've Done (Album Version),What I've Done,Linkin Park,2007
4453,7320,4160,1,How You Remind Me,FETENHITS - New Party Rock (set),Nickelback,2000
4455,7320,4399,3,Eye Of The Tiger,Happy New Year!,Survivor,0
4459,7320,4636,1,Sample Track 2,Dance & Hip Hop Breaks,Simon Harris,0
4467,7320,5158,2,Thriller,The Essential Michael Jackson,Michael Jackson,1982
4470,7320,5273,4,Rianna,The Update Collection Vol. 2,Fisher,0
4471,7320,5375,1,I Kissed A Girl,One Of The Boys (iTunes Exclusive),Katy Perry,2008
4472,7320,5400,2,Mr. Jones,Films About Ghosts (The Best Of Counting Crows),Counting Crows,1991
4474,7320,5843,2,You Give Love A Bad Name,Slippery When Wet: Special Edition,Bon Jovi,1986
4477,7320,6089,2,We Don't Stop (Explicit),My Balls And My Word (Explicit),Young Bleed,0
4480,7320,6226,2,New Divide (Album Version),Transformers: Revenge Of The Fallen The Album,Linkin Park,2009
4482,7320,6270,1,In The End (Album Version),Hybrid Theory,Linkin Park,2000
4484,7320,6451,2,Paradise City,Greatest Hits,Guns N' Roses,1987
4486,7320,6525,1,The Pretender,Echoes_ Silence_ Patience & Grace,Foo Fighters,2007
4491,7320,7028,2,The Middle,Bleed American,Jimmy Eat World,2001
4492,7320,7103,1,Alejandro,The Fame Monster,Lady GaGa,2009
4501,7320,7796,2,Love Story,Het Beste Uit De Top 40 - 2009,Taylor Swift,2008
4510,7320,7980,2,The Climb,Hannah Montana The Movie,Miley Cyrus,2009
4512,7320,8034,2,Paper Planes,Decent Work For Decent Pay,M.I.A.,0
4516,7320,8481,1,Party In The U.S.A.,Party In The U.S.A.,Miley Cyrus,2009
4518,7320,8582,1,Use Somebody,Use Somebody,Kings Of Leon,2008
4520,7320,8915,2,It's My Life,Crush,Bon Jovi,2000
4523,7320,9186,3,Bitter Sweet Symphony,Bitter Sweet Symphony,The Verve,1997
4524,7320,9386,1,Hero,Greatest Hits,Enrique Iglesias,2001
4531,7320,9981,3,Under Pressure,Queen On Fire - Live At The Bowl,Queen,1986
4642,39814,22,1,Halo,Doll Domination 3.0,The Pussycat Dolls,2008
4644,39814,93,1,I'm Still Breathing,One Of The Boys (iTunes Exclusive),Katy Perry,2008
4652,39814,736,1,Stronger,Graduation,Kanye West,2007
4657,39814,913,1,Magic,Doll Domination 3.0,The Pussycat Dolls,2008
4669,39814,1691,4,Hips Don't Lie (featuring Wyclef Jean),Essential R&B Hit Selection,Shakira Featuring Wyclef Jean,0
4670,39814,2048,2,Already Gone,All I Ever Wanted,Kelly Clarkson,2009
4671,39814,2091,2,Just Dance,Just Dance,Lady GaGa / Colby O'Donis,2008
4673,39814,2217,1,One Of The Boys,One Of The Boys,Katy Perry,2008
4680,39814,2539,1,One More Sad Song,The All-American Rejects,The All-American Rejects,2001
4686,39814,2850,1,Damn Girl,FutureSex/LoveSounds,Justin Timberlake;Justin Timberlake featuring will.i.am,2006
4705,39814,4270,1,Don't Stop The Music,Don't Stop The Music/ Remixes,Rihanna,2007
4714,39814,4761,1,You Know I'm No Good,You Know I'm No Good - GFK Version,Amy Winehouse,2006
4720,39814,5300,1,Happy Endings,The All-American Rejects,The All-American Rejects,2003
4754,39814,7196,1,I Don't Need A Man,R&B Divas,The Pussycat Dolls,2005
4759,39814,7295,1,This Is Your Life,Day & Age,The Killers,2008
4761,39814,7393,1,Don't Cha,PCD,The Pussycat Dolls / Busta Rhymes,2005
4766,39814,7980,1,The Climb,Hannah Montana The Movie,Miley Cyrus,2009
4773,39814,8378,1,I Can't Stay,Day & Age,The Killers,2008
4777,39814,8481,1,Party In The U.S.A.,Party In The U.S.A.,Miley Cyrus,2009
4782,39814,9019,3,I Gotta Feeling,Todo Éxitos 2009,Black Eyed Peas,2009
4793,39814,9678,1,Cheryl Tweedy,Alright_ Still (Deluxe),Lily Allen,2006
4910,67308,334,1,Losing Touch,Day & Age,The Killers,2008
4911,67308,512,1,The Ballad of Michael Valentine,Sawdust,The Killers,2004
4916,67308,771,2,Under The Gun,Sawdust,The Killers,2004
4921,67308,1262,4,Lights & Music,Lights & Music,Cut Copy,2008
4924,67308,1674,1,I Need A Dollar,I Need A Dollar,Aloe Blacc,2010
4931,67308,1936,2,Feel The Love,In Ghost Colours,Cut Copy,2008
4936,67308,2304,1,Daddy's Eyes,Sawdust,The Killers,2006
4942,67308,2557,1,Too Much Love,LCD Soundsystem,LCD Soundsystem,2005
4944,67308,2716,1,All The Pretty Faces,When You  Were Young,The Killers,2006
4953,67308,3491,1,Bling (Confession Of A King),Sam's Town,The Killers,2006
4954,67308,3518,1,Daft Punk Is Playing At My House,Daft Punk Is Playing At My House,LCD Soundsystem,2005
4955,67308,3534,1,Who Let You Go?,Sawdust,The Killers,2007
4958,67308,3752,1,Far Away,In Ghost Colours,Cut Copy,2008
4963,67308,4058,1,Smile Like You Mean It,Hot Fuss,The Killers,2003
4967,67308,4273,1,Somebody Told Me,Hot Fuss,The Killers,2004
4973,67308,5095,1,Bones,Bones,The Killers,2006
4974,67308,5223,1,Get Innocuous!,Sound Of Silver,LCD Soundsystem,2007
4975,67308,5441,1,Where The White Boys Dance,Sam's Town,The Killers,2006
4980,67308,5715,1,Sam's Town,Sam's Town,The Killers,2006
4987,67308,6001,1,Human,Just Dance,The Killers,2008
4993,67308,6630,1,All These Things That I've Done,Hot Fuss,The Killers,2004
4994,67308,6684,1,Spaceman,Spaceman,The Killers,2008
4995,67308,6885,2,Out There On The Ice,In Ghost Colours,Cut Copy,2008
5000,67308,7295,1,This Is Your Life,Day & Age,The Killers,2008
5004,67308,7519,1,A Dustland Fairytale,Day & Age,The Killers,2008
5005,67308,7525,1,Read My Mind,Sam's Town,The Killers,2006
5010,67308,8086,1,North American Scum,North American Scum,LCD Soundsystem,2007
5013,67308,8378,1,I Can't Stay,Day & Age,The Killers,2008
5017,67308,8624,3,Hearts On Fire,Hearts On Fire,Cut Copy,2007
5018,67308,8656,3,Strangers In The Wind,In Ghost Colours,Cut Copy,2008
5025,67308,9055,1,All My Friends,All My Friends,LCD Soundsystem,2007
5040,67308,9913,1,Romeo And Juliet,Sawdust,The Killers,2007
5041,67308,9931,1,When You Were Young,When You  Were Young,The Killers,2006
5384,5480,352,1,Dog Days Are Over (Radio Edit),Now That's What I Call Music! 75,Florence + The Machine,0
5401,5480,1828,2,Times Like These,On And On,Jack Johnson,2003
5402,5480,1948,2,Monster,The Fame Monster,Lady GaGa,2009
5409,5480,2859,1,Kiss With A Fist,Wild Child OST,Florence + The Machine,2009
5411,5480,2914,2,Billy Liar,Billy Liar (CD-Single),The Decemberists,2003
5414,5480,3074,1,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),Catch You Baby,Lonnie Gordon,0
5417,5480,3346,1,I'm Not Calling You A Liar,Lungs,Florence + The Machine,2009
5421,5480,3857,1,Breakdown,In Between Dreams,Jack Johnson,2005
5430,5480,4639,2,Bulletproof,Bulletproof,La Roux,2009
5446,5480,5566,1,The Bachelor and the Bride,Her Majesty The Decemberists,The Decemberists,2003
5447,5480,5607,1,Between Two Lungs,Lungs,Florence + The Machine,2009
5448,5480,5943,1,You've Got The Love,Lungs,Florence + The Machine,2009
5463,5480,7321,1,Bubble Toes,Brushfire Fairytales,Jack Johnson,2000
5471,5480,7881,1,My Boy Builds Coffins,Lungs,Florence + The Machine,2009
5472,5480,8034,1,Paper Planes,Decent Work For Decent Pay,M.I.A.,0
5484,5480,9096,1,Unite (2009 Digital Remaster),Hello Nasty (Remastered Edition),Beastie Boys,0
5489,5480,9262,1,Cosmic Love,Lungs,Florence + The Machine,2009
5529,8074,118,1,Bad Moon Rising,The Complete Collection (Digital Box),Creedence Clearwater Revival,1969
5531,8074,208,2,Uprising,Uprising,Muse,0
5537,8074,591,2,Keep The Car Running,Neon Bible,Arcade Fire,2007
5542,8074,926,1,One Minute To Midnight,Justice,Justice,0
5557,8074,1811,1,Ghosts 'n' Stuff (Original Instrumental Mix),Ghosts 'n' Stuff,Deadmau5,2009
5568,8074,2527,3,Closer,The Downward Spiral,Nine Inch Nails,1994
5575,8074,3357,2,No Cars Go,Neon Bible,Arcade Fire,2003
5579,8074,3567,2,Supermassive Black Hole (Twilight Soundtrack Version),Music From The Original Motion Picture Soundtrack,Muse,0
5585,8074,3744,1,What I've Done (Album Version),What I've Done,Linkin Park,2007
5631,8074,6825,1,Stagger,Skream!,Skream,2006
5632,8074,6885,1,Out There On The Ice,In Ghost Colours,Cut Copy,2008
5651,8074,8304,1,The Way Things Go,Identification Parade,Octopus Project,2002
5660,8074,8949,2,Resistance,The Resistance,Muse,0
5671,8074,9476,1,Don´t Believe The Hype,Oi Oi oi,Boys Noize,2007
6646,67704,211,1,Step Through The Door,Hell Train,Soltero,0
6648,67704,314,1,The Prize,Hell Train,Soltero,0
6651,67704,447,2,Daisy And Prudence,Distillation,Erin McKeown,2000
6654,67704,703,2,They Might Follow You,Tiny Vipers,Tiny Vipers,2007
6655,67704,731,1,Last Day Of Our Love,One Too Many Hearts,the bird and the bee,2008
6657,67704,918,1,My Night With the Prostitute From Marseille,March of the Zapotec and Realpeople Holland,Beirut,2007
6658,67704,1348,5,Mia,First Love,Emmy The Great,2007
6659,67704,1480,1,Fast As I Can,Monday Morning Cold,Erin McKeown,2000
6661,67704,1634,1,Cassius (album version),Cassius,Foals,2008
6664,67704,1678,1,Jenny Was A Friend Of Mine,Hot Fuss,The Killers,2004
6667,67704,1787,2,Help I'm Alive,Fantasies,Metric,2009
6670,67704,2107,1,Stadium Love,Fantasies,Metric,2009
6671,67704,2115,1,Tive Sim,Nova Bis-Cartola,Cartola,1974
6673,67704,2514,1,Big Big Love (Fig .2),Antidotes,Foals,2008
6675,67704,2701,1,Tron,Antidotes,Foals,2008
6678,67704,3003,2,Marshall Examines His Carcass,Identification Parade,Octopus Project,2002
6680,67704,3101,1,Lifespan Of A Fly,Ray Guns Are Not Just The Future,the bird and the bee,2009
6687,67704,3291,1,Michael,Hell Train,Soltero,0
6692,67704,3602,1,Superstition,Keep On Your Mean Side,The Kills,2003
6693,67704,3661,1,Gardenhead / Leave Me Alone,On Avery Island,Neutral Milk Hotel,1992
6694,67704,3801,1,Baby,Ray Guns Are Not Just The Future,the bird and the bee,2009
6695,67704,3907,1,What's In The Middle,Ray Guns Are Not Just The Future,the bird and the bee,2009
6706,67704,5115,1,Ghost At The Foot Of The Bed,Hell Train,Soltero,0
6718,67704,6148,1,Music Is Happiness,One Ten Hundred Thousand Million,Octopus Project,2005
